actor_login,event_type,actor_url,num_events,total_events,num_events_pct,num_events_log,num_events_pct_log
007himanshu,WatchEvent,https://api.github.com/users/007himanshu,1,39977,2.5014383270380468e-05,0,-11
0captain,WatchEvent,https://api.github.com/users/0captain,1,39977,2.5014383270380468e-05,0,-11
0rchard,IssueCommentEvent,https://api.github.com/users/0rchard,6,39977,0.00015008629962228281,2,-9
0rchard,IssuesEvent,https://api.github.com/users/0rchard,2,39977,5.0028766540760936e-05,1,-10
0rchard,WatchEvent,https://api.github.com/users/0rchard,1,39977,2.5014383270380468e-05,0,-11
0to,WatchEvent,https://api.github.com/users/0to,1,39977,2.5014383270380468e-05,0,-11
0x003e,WatchEvent,https://api.github.com/users/0x003e,1,39977,2.5014383270380468e-05,0,-11
0x0nil,WatchEvent,https://api.github.com/users/0x0nil,1,39977,2.5014383270380468e-05,0,-11
0x4ec7,WatchEvent,https://api.github.com/users/0x4ec7,1,39977,2.5014383270380468e-05,0,-11
0xz4ro,WatchEvent,https://api.github.com/users/0xz4ro,1,39977,2.5014383270380468e-05,0,-11
1-p,WatchEvent,https://api.github.com/users/1-p,1,39977,2.5014383270380468e-05,0,-11
1000sprites,ForkEvent,https://api.github.com/users/1000sprites,1,39977,2.5014383270380468e-05,0,-11
10132510143cai,IssueCommentEvent,https://api.github.com/users/10132510143cai,1,39977,2.5014383270380468e-05,0,-11
10132510143cai,IssuesEvent,https://api.github.com/users/10132510143cai,2,39977,5.0028766540760936e-05,1,-10
110EIm,WatchEvent,https://api.github.com/users/110EIm,1,39977,2.5014383270380468e-05,0,-11
1132520084,ForkEvent,https://api.github.com/users/1132520084,1,39977,2.5014383270380468e-05,0,-11
1132520084,WatchEvent,https://api.github.com/users/1132520084,1,39977,2.5014383270380468e-05,0,-11
1206lyp,ForkEvent,https://api.github.com/users/1206lyp,1,39977,2.5014383270380468e-05,0,-11
123chengbo,ForkEvent,https://api.github.com/users/123chengbo,1,39977,2.5014383270380468e-05,0,-11
123chengbo,IssueCommentEvent,https://api.github.com/users/123chengbo,4,39977,0.00010005753308152187,1,-9
123chengbo,IssuesEvent,https://api.github.com/users/123chengbo,3,39977,7.50431498111414e-05,1,-9
123chengbo,WatchEvent,https://api.github.com/users/123chengbo,1,39977,2.5014383270380468e-05,0,-11
1292765944,WatchEvent,https://api.github.com/users/1292765944,1,39977,2.5014383270380468e-05,0,-11
157995010,ForkEvent,https://api.github.com/users/157995010,1,39977,2.5014383270380468e-05,0,-11
1600,WatchEvent,https://api.github.com/users/1600,1,39977,2.5014383270380468e-05,0,-11
181066,WatchEvent,https://api.github.com/users/181066,1,39977,2.5014383270380468e-05,0,-11
18823832169,WatchEvent,https://api.github.com/users/18823832169,1,39977,2.5014383270380468e-05,0,-11
1970x,WatchEvent,https://api.github.com/users/1970x,1,39977,2.5014383270380468e-05,0,-11
19fever,WatchEvent,https://api.github.com/users/19fever,1,39977,2.5014383270380468e-05,0,-11
1a1a11a,WatchEvent,https://api.github.com/users/1a1a11a,1,39977,2.5014383270380468e-05,0,-11
1kpang,WatchEvent,https://api.github.com/users/1kpang,1,39977,2.5014383270380468e-05,0,-11
1nfo,ForkEvent,https://api.github.com/users/1nfo,1,39977,2.5014383270380468e-05,0,-11
1zb,ForkEvent,https://api.github.com/users/1zb,1,39977,2.5014383270380468e-05,0,-11
2015tony,WatchEvent,https://api.github.com/users/2015tony,1,39977,2.5014383270380468e-05,0,-11
24,WatchEvent,https://api.github.com/users/24,1,39977,2.5014383270380468e-05,0,-11
253681319,ForkEvent,https://api.github.com/users/253681319,1,39977,2.5014383270380468e-05,0,-11
2mferreira,IssuesEvent,https://api.github.com/users/2mferreira,1,39977,2.5014383270380468e-05,0,-11
2php,ForkEvent,https://api.github.com/users/2php,1,39977,2.5014383270380468e-05,0,-11
309972460,ForkEvent,https://api.github.com/users/309972460,1,39977,2.5014383270380468e-05,0,-11
309972460,WatchEvent,https://api.github.com/users/309972460,1,39977,2.5014383270380468e-05,0,-11
314365107,WatchEvent,https://api.github.com/users/314365107,1,39977,2.5014383270380468e-05,0,-11
333uyo,ForkEvent,https://api.github.com/users/333uyo,1,39977,2.5014383270380468e-05,0,-11
349214897,ForkEvent,https://api.github.com/users/349214897,1,39977,2.5014383270380468e-05,0,-11
349214897,WatchEvent,https://api.github.com/users/349214897,1,39977,2.5014383270380468e-05,0,-11
351zyf,ForkEvent,https://api.github.com/users/351zyf,1,39977,2.5014383270380468e-05,0,-11
358463121,WatchEvent,https://api.github.com/users/358463121,1,39977,2.5014383270380468e-05,0,-11
373027,WatchEvent,https://api.github.com/users/373027,1,39977,2.5014383270380468e-05,0,-11
400yk,ForkEvent,https://api.github.com/users/400yk,1,39977,2.5014383270380468e-05,0,-11
400yk,WatchEvent,https://api.github.com/users/400yk,1,39977,2.5014383270380468e-05,0,-11
416679828,WatchEvent,https://api.github.com/users/416679828,1,39977,2.5014383270380468e-05,0,-11
493238731,WatchEvent,https://api.github.com/users/493238731,2,39977,5.0028766540760936e-05,1,-10
4SkyNet,ForkEvent,https://api.github.com/users/4SkyNet,1,39977,2.5014383270380468e-05,0,-11
4SkyNet,WatchEvent,https://api.github.com/users/4SkyNet,1,39977,2.5014383270380468e-05,0,-11
4ker,ForkEvent,https://api.github.com/users/4ker,1,39977,2.5014383270380468e-05,0,-11
4ntoin3,WatchEvent,https://api.github.com/users/4ntoin3,1,39977,2.5014383270380468e-05,0,-11
4poc,WatchEvent,https://api.github.com/users/4poc,1,39977,2.5014383270380468e-05,0,-11
501177639,ForkEvent,https://api.github.com/users/501177639,2,39977,5.0028766540760936e-05,1,-10
501177639,IssueCommentEvent,https://api.github.com/users/501177639,12,39977,0.00030017259924456562,2,-8
501177639,IssuesEvent,https://api.github.com/users/501177639,6,39977,0.00015008629962228281,2,-9
501177639,PullRequestEvent,https://api.github.com/users/501177639,2,39977,5.0028766540760936e-05,1,-10
501177639,PullRequestReviewCommentEvent,https://api.github.com/users/501177639,2,39977,5.0028766540760936e-05,1,-10
521314,ForkEvent,https://api.github.com/users/521314,1,39977,2.5014383270380468e-05,0,-11
52lemon,WatchEvent,https://api.github.com/users/52lemon,1,39977,2.5014383270380468e-05,0,-11
532416645,ForkEvent,https://api.github.com/users/532416645,1,39977,2.5014383270380468e-05,0,-11
573671712,ForkEvent,https://api.github.com/users/573671712,1,39977,2.5014383270380468e-05,0,-11
573742376,WatchEvent,https://api.github.com/users/573742376,1,39977,2.5014383270380468e-05,0,-11
5945lc,WatchEvent,https://api.github.com/users/5945lc,1,39977,2.5014383270380468e-05,0,-11
5urprise,ForkEvent,https://api.github.com/users/5urprise,1,39977,2.5014383270380468e-05,0,-11
5urprise,IssueCommentEvent,https://api.github.com/users/5urprise,5,39977,0.00012507191635190235,2,-9
5urprise,IssuesEvent,https://api.github.com/users/5urprise,1,39977,2.5014383270380468e-05,0,-11
5urprise,PullRequestEvent,https://api.github.com/users/5urprise,1,39977,2.5014383270380468e-05,0,-11
5urprise,WatchEvent,https://api.github.com/users/5urprise,1,39977,2.5014383270380468e-05,0,-11
66wangxuewen99,IssueCommentEvent,https://api.github.com/users/66wangxuewen99,1,39977,2.5014383270380468e-05,0,-11
6781287,WatchEvent,https://api.github.com/users/6781287,1,39977,2.5014383270380468e-05,0,-11
6carol6,WatchEvent,https://api.github.com/users/6carol6,1,39977,2.5014383270380468e-05,0,-11
71m05h1k,ForkEvent,https://api.github.com/users/71m05h1k,1,39977,2.5014383270380468e-05,0,-11
760chong,ForkEvent,https://api.github.com/users/760chong,1,39977,2.5014383270380468e-05,0,-11
77anshul,WatchEvent,https://api.github.com/users/77anshul,1,39977,2.5014383270380468e-05,0,-11
7oud,WatchEvent,https://api.github.com/users/7oud,1,39977,2.5014383270380468e-05,0,-11
7rin0,WatchEvent,https://api.github.com/users/7rin0,1,39977,2.5014383270380468e-05,0,-11
7u,ForkEvent,https://api.github.com/users/7u,1,39977,2.5014383270380468e-05,0,-11
91Eric,IssueCommentEvent,https://api.github.com/users/91Eric,1,39977,2.5014383270380468e-05,0,-11
91Eric,IssuesEvent,https://api.github.com/users/91Eric,2,39977,5.0028766540760936e-05,1,-10
97agarwalmanu,WatchEvent,https://api.github.com/users/97agarwalmanu,1,39977,2.5014383270380468e-05,0,-11
9b,WatchEvent,https://api.github.com/users/9b,1,39977,2.5014383270380468e-05,0,-11
9cat,WatchEvent,https://api.github.com/users/9cat,1,39977,2.5014383270380468e-05,0,-11
A2Zadeh,WatchEvent,https://api.github.com/users/A2Zadeh,1,39977,2.5014383270380468e-05,0,-11
AAbusnina,IssueCommentEvent,https://api.github.com/users/AAbusnina,1,39977,2.5014383270380468e-05,0,-11
AG3,WatchEvent,https://api.github.com/users/AG3,1,39977,2.5014383270380468e-05,0,-11
AHEADer,WatchEvent,https://api.github.com/users/AHEADer,1,39977,2.5014383270380468e-05,0,-11
AI-Cdrone,ForkEvent,https://api.github.com/users/AI-Cdrone,1,39977,2.5014383270380468e-05,0,-11
AI-Sheva,WatchEvent,https://api.github.com/users/AI-Sheva,1,39977,2.5014383270380468e-05,0,-11
AI42,ForkEvent,https://api.github.com/users/AI42,1,39977,2.5014383270380468e-05,0,-11
AICIDNN,ForkEvent,https://api.github.com/users/AICIDNN,1,39977,2.5014383270380468e-05,0,-11
AICloud123,IssueCommentEvent,https://api.github.com/users/AICloud123,1,39977,2.5014383270380468e-05,0,-11
AKSHANSH47,ForkEvent,https://api.github.com/users/AKSHANSH47,1,39977,2.5014383270380468e-05,0,-11
Aaron-Cai,WatchEvent,https://api.github.com/users/Aaron-Cai,1,39977,2.5014383270380468e-05,0,-11
AaronYKing,IssueCommentEvent,https://api.github.com/users/AaronYKing,1,39977,2.5014383270380468e-05,0,-11
AbdealiJK,ForkEvent,https://api.github.com/users/AbdealiJK,1,39977,2.5014383270380468e-05,0,-11
Abel-Liu,WatchEvent,https://api.github.com/users/Abel-Liu,1,39977,2.5014383270380468e-05,0,-11
AbhiAgarwal,WatchEvent,https://api.github.com/users/AbhiAgarwal,1,39977,2.5014383270380468e-05,0,-11
AbilashK,WatchEvent,https://api.github.com/users/AbilashK,1,39977,2.5014383270380468e-05,0,-11
AbnerZheng,ForkEvent,https://api.github.com/users/AbnerZheng,1,39977,2.5014383270380468e-05,0,-11
Abusnina,PullRequestEvent,https://api.github.com/users/Abusnina,1,39977,2.5014383270380468e-05,0,-11
Accutar,ForkEvent,https://api.github.com/users/Accutar,1,39977,2.5014383270380468e-05,0,-11
AceLuodan,ForkEvent,https://api.github.com/users/AceLuodan,1,39977,2.5014383270380468e-05,0,-11
AckClinkz,WatchEvent,https://api.github.com/users/AckClinkz,2,39977,5.0028766540760936e-05,1,-10
AdMoR,ForkEvent,https://api.github.com/users/AdMoR,1,39977,2.5014383270380468e-05,0,-11
AdMoR,IssueCommentEvent,https://api.github.com/users/AdMoR,1,39977,2.5014383270380468e-05,0,-11
AdMoR,IssuesEvent,https://api.github.com/users/AdMoR,1,39977,2.5014383270380468e-05,0,-11
AdMoR,WatchEvent,https://api.github.com/users/AdMoR,1,39977,2.5014383270380468e-05,0,-11
AdamHibble,ForkEvent,https://api.github.com/users/AdamHibble,1,39977,2.5014383270380468e-05,0,-11
AdamHibble,WatchEvent,https://api.github.com/users/AdamHibble,1,39977,2.5014383270380468e-05,0,-11
AdhityaRamadhanus,WatchEvent,https://api.github.com/users/AdhityaRamadhanus,1,39977,2.5014383270380468e-05,0,-11
AdityoSanjaya,ForkEvent,https://api.github.com/users/AdityoSanjaya,1,39977,2.5014383270380468e-05,0,-11
AdrianJohnston,ForkEvent,https://api.github.com/users/AdrianJohnston,1,39977,2.5014383270380468e-05,0,-11
AdrienMorvan,IssueCommentEvent,https://api.github.com/users/AdrienMorvan,1,39977,2.5014383270380468e-05,0,-11
AdrienMorvan,IssuesEvent,https://api.github.com/users/AdrienMorvan,1,39977,2.5014383270380468e-05,0,-11
AdrienMorvan,WatchEvent,https://api.github.com/users/AdrienMorvan,1,39977,2.5014383270380468e-05,0,-11
Aelnabawy,IssueCommentEvent,https://api.github.com/users/Aelnabawy,1,39977,2.5014383270380468e-05,0,-11
Aelnabawy,IssuesEvent,https://api.github.com/users/Aelnabawy,2,39977,5.0028766540760936e-05,1,-10
Aemonwk,WatchEvent,https://api.github.com/users/Aemonwk,2,39977,5.0028766540760936e-05,1,-10
Aetf,WatchEvent,https://api.github.com/users/Aetf,1,39977,2.5014383270380468e-05,0,-11
Agoniii,IssueCommentEvent,https://api.github.com/users/Agoniii,7,39977,0.00017510068289266329,2,-9
Agoniii,IssuesEvent,https://api.github.com/users/Agoniii,5,39977,0.00012507191635190235,2,-9
AihahaFox,IssueCommentEvent,https://api.github.com/users/AihahaFox,4,39977,0.00010005753308152187,1,-9
AihahaFox,IssuesEvent,https://api.github.com/users/AihahaFox,2,39977,5.0028766540760936e-05,1,-10
Airtnp,ForkEvent,https://api.github.com/users/Airtnp,1,39977,2.5014383270380468e-05,0,-11
Airtnp,WatchEvent,https://api.github.com/users/Airtnp,1,39977,2.5014383270380468e-05,0,-11
Aitozi,WatchEvent,https://api.github.com/users/Aitozi,1,39977,2.5014383270380468e-05,0,-11
AjayChoudary,WatchEvent,https://api.github.com/users/AjayChoudary,1,39977,2.5014383270380468e-05,0,-11
AjayTalati,WatchEvent,https://api.github.com/users/AjayTalati,1,39977,2.5014383270380468e-05,0,-11
AjayTsao,WatchEvent,https://api.github.com/users/AjayTsao,1,39977,2.5014383270380468e-05,0,-11
Akramz,WatchEvent,https://api.github.com/users/Akramz,1,39977,2.5014383270380468e-05,0,-11
Akron,WatchEvent,https://api.github.com/users/Akron,1,39977,2.5014383270380468e-05,0,-11
Alan2012,ForkEvent,https://api.github.com/users/Alan2012,1,39977,2.5014383270380468e-05,0,-11
AlanGCheng,WatchEvent,https://api.github.com/users/AlanGCheng,1,39977,2.5014383270380468e-05,0,-11
AlanMars,WatchEvent,https://api.github.com/users/AlanMars,1,39977,2.5014383270380468e-05,0,-11
AlbertZheng,WatchEvent,https://api.github.com/users/AlbertZheng,1,39977,2.5014383270380468e-05,0,-11
Alberts00,WatchEvent,https://api.github.com/users/Alberts00,1,39977,2.5014383270380468e-05,0,-11
Alchem-Lab,WatchEvent,https://api.github.com/users/Alchem-Lab,1,39977,2.5014383270380468e-05,0,-11
AlecWong,IssueCommentEvent,https://api.github.com/users/AlecWong,23,39977,0.00057533081521875078,3,-7
AlecWong,IssuesEvent,https://api.github.com/users/AlecWong,13,39977,0.00032518698251494607,3,-8
AlecWong,WatchEvent,https://api.github.com/users/AlecWong,1,39977,2.5014383270380468e-05,0,-11
AlejandroEsquivel,WatchEvent,https://api.github.com/users/AlejandroEsquivel,1,39977,2.5014383270380468e-05,0,-11
Aleksion,WatchEvent,https://api.github.com/users/Aleksion,1,39977,2.5014383270380468e-05,0,-11
Alex-X-W,WatchEvent,https://api.github.com/users/Alex-X-W,1,39977,2.5014383270380468e-05,0,-11
Alex3076,ForkEvent,https://api.github.com/users/Alex3076,1,39977,2.5014383270380468e-05,0,-11
AlexIoannides,IssueCommentEvent,https://api.github.com/users/AlexIoannides,3,39977,7.50431498111414e-05,1,-9
AlexIoannides,IssuesEvent,https://api.github.com/users/AlexIoannides,1,39977,2.5014383270380468e-05,0,-11
AlexIoannides,WatchEvent,https://api.github.com/users/AlexIoannides,1,39977,2.5014383270380468e-05,0,-11
AlexMikhalev,WatchEvent,https://api.github.com/users/AlexMikhalev,1,39977,2.5014383270380468e-05,0,-11
AlexNisnevich,WatchEvent,https://api.github.com/users/AlexNisnevich,1,39977,2.5014383270380468e-05,0,-11
AlexSwensen,WatchEvent,https://api.github.com/users/AlexSwensen,1,39977,2.5014383270380468e-05,0,-11
AlexYoung757,ForkEvent,https://api.github.com/users/AlexYoung757,1,39977,2.5014383270380468e-05,0,-11
AlexanLee,ForkEvent,https://api.github.com/users/AlexanLee,1,39977,2.5014383270380468e-05,0,-11
AlexanLee,WatchEvent,https://api.github.com/users/AlexanLee,1,39977,2.5014383270380468e-05,0,-11
AlexanderBrin,WatchEvent,https://api.github.com/users/AlexanderBrin,1,39977,2.5014383270380468e-05,0,-11
AlexanderKozhevin,WatchEvent,https://api.github.com/users/AlexanderKozhevin,1,39977,2.5014383270380468e-05,0,-11
AlexandruBurlacu,ForkEvent,https://api.github.com/users/AlexandruBurlacu,1,39977,2.5014383270380468e-05,0,-11
Alexbert1,ForkEvent,https://api.github.com/users/Alexbert1,1,39977,2.5014383270380468e-05,0,-11
AlexeyAB,ForkEvent,https://api.github.com/users/AlexeyAB,1,39977,2.5014383270380468e-05,0,-11
AlexeyAB,WatchEvent,https://api.github.com/users/AlexeyAB,1,39977,2.5014383270380468e-05,0,-11
Alexxbyou,ForkEvent,https://api.github.com/users/Alexxbyou,1,39977,2.5014383270380468e-05,0,-11
Alexzhuqch001,WatchEvent,https://api.github.com/users/Alexzhuqch001,1,39977,2.5014383270380468e-05,0,-11
Aleyasen,WatchEvent,https://api.github.com/users/Aleyasen,1,39977,2.5014383270380468e-05,0,-11
Alfex4936,WatchEvent,https://api.github.com/users/Alfex4936,1,39977,2.5014383270380468e-05,0,-11
Alfo5123,WatchEvent,https://api.github.com/users/Alfo5123,1,39977,2.5014383270380468e-05,0,-11
Algo1970,WatchEvent,https://api.github.com/users/Algo1970,1,39977,2.5014383270380468e-05,0,-11
AliMehrpour,WatchEvent,https://api.github.com/users/AliMehrpour,1,39977,2.5014383270380468e-05,0,-11
AliceeXu,ForkEvent,https://api.github.com/users/AliceeXu,1,39977,2.5014383270380468e-05,0,-11
AliceeXu,IssueCommentEvent,https://api.github.com/users/AliceeXu,1,39977,2.5014383270380468e-05,0,-11
AliciaDragoon,ForkEvent,https://api.github.com/users/AliciaDragoon,2,39977,5.0028766540760936e-05,1,-10
AliciaDragoon,WatchEvent,https://api.github.com/users/AliciaDragoon,3,39977,7.50431498111414e-05,1,-9
Alienfeel,WatchEvent,https://api.github.com/users/Alienfeel,1,39977,2.5014383270380468e-05,0,-11
Alireza-DarkMan,WatchEvent,https://api.github.com/users/Alireza-DarkMan,1,39977,2.5014383270380468e-05,0,-11
AlirezaRahimpour,ForkEvent,https://api.github.com/users/AlirezaRahimpour,1,39977,2.5014383270380468e-05,0,-11
Aljenci,WatchEvent,https://api.github.com/users/Aljenci,1,39977,2.5014383270380468e-05,0,-11
Allan9977,WatchEvent,https://api.github.com/users/Allan9977,1,39977,2.5014383270380468e-05,0,-11
AllanY,WatchEvent,https://api.github.com/users/AllanY,1,39977,2.5014383270380468e-05,0,-11
AllenCX,ForkEvent,https://api.github.com/users/AllenCX,1,39977,2.5014383270380468e-05,0,-11
AllenMao,WatchEvent,https://api.github.com/users/AllenMao,1,39977,2.5014383270380468e-05,0,-11
AllenTsui,ForkEvent,https://api.github.com/users/AllenTsui,1,39977,2.5014383270380468e-05,0,-11
AllenTsui,WatchEvent,https://api.github.com/users/AllenTsui,1,39977,2.5014383270380468e-05,0,-11
Allensmile,ForkEvent,https://api.github.com/users/Allensmile,1,39977,2.5014383270380468e-05,0,-11
Allensmile,WatchEvent,https://api.github.com/users/Allensmile,1,39977,2.5014383270380468e-05,0,-11
Allezxandre,WatchEvent,https://api.github.com/users/Allezxandre,1,39977,2.5014383270380468e-05,0,-11
AlmondQ,ForkEvent,https://api.github.com/users/AlmondQ,1,39977,2.5014383270380468e-05,0,-11
AloneGu,WatchEvent,https://api.github.com/users/AloneGu,1,39977,2.5014383270380468e-05,0,-11
AlphaDream,WatchEvent,https://api.github.com/users/AlphaDream,1,39977,2.5014383270380468e-05,0,-11
AlphaLFC,WatchEvent,https://api.github.com/users/AlphaLFC,1,39977,2.5014383270380468e-05,0,-11
AlphaPerfect,WatchEvent,https://api.github.com/users/AlphaPerfect,1,39977,2.5014383270380468e-05,0,-11
AlphaQi,WatchEvent,https://api.github.com/users/AlphaQi,1,39977,2.5014383270380468e-05,0,-11
Alphadone,WatchEvent,https://api.github.com/users/Alphadone,1,39977,2.5014383270380468e-05,0,-11
Alven8816,ForkEvent,https://api.github.com/users/Alven8816,1,39977,2.5014383270380468e-05,0,-11
Alvin2580du,IssuesEvent,https://api.github.com/users/Alvin2580du,1,39977,2.5014383270380468e-05,0,-11
AmarPrabhu,WatchEvent,https://api.github.com/users/AmarPrabhu,1,39977,2.5014383270380468e-05,0,-11
Amarchuk,WatchEvent,https://api.github.com/users/Amarchuk,1,39977,2.5014383270380468e-05,0,-11
AmmsA,WatchEvent,https://api.github.com/users/AmmsA,1,39977,2.5014383270380468e-05,0,-11
Amokrane,WatchEvent,https://api.github.com/users/Amokrane,1,39977,2.5014383270380468e-05,0,-11
AmosNS,WatchEvent,https://api.github.com/users/AmosNS,1,39977,2.5014383270380468e-05,0,-11
Amuwa,ForkEvent,https://api.github.com/users/Amuwa,1,39977,2.5014383270380468e-05,0,-11
AnMe90,ForkEvent,https://api.github.com/users/AnMe90,1,39977,2.5014383270380468e-05,0,-11
AnddyWang,ForkEvent,https://api.github.com/users/AnddyWang,1,39977,2.5014383270380468e-05,0,-11
AndersJing,ForkEvent,https://api.github.com/users/AndersJing,1,39977,2.5014383270380468e-05,0,-11
AndrewChiyz,ForkEvent,https://api.github.com/users/AndrewChiyz,1,39977,2.5014383270380468e-05,0,-11
AndrewDitty,WatchEvent,https://api.github.com/users/AndrewDitty,1,39977,2.5014383270380468e-05,0,-11
AndreySheka,WatchEvent,https://api.github.com/users/AndreySheka,1,39977,2.5014383270380468e-05,0,-11
Andrjusha,IssueCommentEvent,https://api.github.com/users/Andrjusha,5,39977,0.00012507191635190235,2,-9
Andrjusha,IssuesEvent,https://api.github.com/users/Andrjusha,4,39977,0.00010005753308152187,1,-9
AndryLeon,WatchEvent,https://api.github.com/users/AndryLeon,1,39977,2.5014383270380468e-05,0,-11
AndyHu19900119,ForkEvent,https://api.github.com/users/AndyHu19900119,1,39977,2.5014383270380468e-05,0,-11
AndyVer2,WatchEvent,https://api.github.com/users/AndyVer2,2,39977,5.0028766540760936e-05,1,-10
Anfernee1,ForkEvent,https://api.github.com/users/Anfernee1,1,39977,2.5014383270380468e-05,0,-11
AngieMa,WatchEvent,https://api.github.com/users/AngieMa,1,39977,2.5014383270380468e-05,0,-11
AngryYogurt,WatchEvent,https://api.github.com/users/AngryYogurt,1,39977,2.5014383270380468e-05,0,-11
AnhellO,WatchEvent,https://api.github.com/users/AnhellO,1,39977,2.5014383270380468e-05,0,-11
Anikacyp,WatchEvent,https://api.github.com/users/Anikacyp,1,39977,2.5014383270380468e-05,0,-11
AniketBajpai,WatchEvent,https://api.github.com/users/AniketBajpai,1,39977,2.5014383270380468e-05,0,-11
AnilSener,WatchEvent,https://api.github.com/users/AnilSener,1,39977,2.5014383270380468e-05,0,-11
AnkitRai,WatchEvent,https://api.github.com/users/AnkitRai,1,39977,2.5014383270380468e-05,0,-11
Anna0509,WatchEvent,https://api.github.com/users/Anna0509,1,39977,2.5014383270380468e-05,0,-11
AnotherGitHubBase,ForkEvent,https://api.github.com/users/AnotherGitHubBase,1,39977,2.5014383270380468e-05,0,-11
AnotherGitHubBase,WatchEvent,https://api.github.com/users/AnotherGitHubBase,1,39977,2.5014383270380468e-05,0,-11
Anppy,IssueCommentEvent,https://api.github.com/users/Anppy,1,39977,2.5014383270380468e-05,0,-11
AnranQi,IssuesEvent,https://api.github.com/users/AnranQi,1,39977,2.5014383270380468e-05,0,-11
Answeror,ForkEvent,https://api.github.com/users/Answeror,1,39977,2.5014383270380468e-05,0,-11
Answeror,IssueCommentEvent,https://api.github.com/users/Answeror,8,39977,0.00020011506616304374,2,-9
Answeror,PullRequestEvent,https://api.github.com/users/Answeror,7,39977,0.00017510068289266329,2,-9
Answeror,WatchEvent,https://api.github.com/users/Answeror,1,39977,2.5014383270380468e-05,0,-11
Antobiotics,WatchEvent,https://api.github.com/users/Antobiotics,1,39977,2.5014383270380468e-05,0,-11
AntoinePassemiers,WatchEvent,https://api.github.com/users/AntoinePassemiers,1,39977,2.5014383270380468e-05,0,-11
AntonioJMartinez,WatchEvent,https://api.github.com/users/AntonioJMartinez,2,39977,5.0028766540760936e-05,1,-10
Appdevs-Moon,WatchEvent,https://api.github.com/users/Appdevs-Moon,1,39977,2.5014383270380468e-05,0,-11
AppleFairy,ForkEvent,https://api.github.com/users/AppleFairy,1,39977,2.5014383270380468e-05,0,-11
AppleFairy,WatchEvent,https://api.github.com/users/AppleFairy,1,39977,2.5014383270380468e-05,0,-11
Applied-Duality,ForkEvent,https://api.github.com/users/Applied-Duality,1,39977,2.5014383270380468e-05,0,-11
ApprenticeZ,IssueCommentEvent,https://api.github.com/users/ApprenticeZ,1,39977,2.5014383270380468e-05,0,-11
ApprenticeZ,IssuesEvent,https://api.github.com/users/ApprenticeZ,1,39977,2.5014383270380468e-05,0,-11
ApprenticeZ,WatchEvent,https://api.github.com/users/ApprenticeZ,1,39977,2.5014383270380468e-05,0,-11
Aquaird,WatchEvent,https://api.github.com/users/Aquaird,1,39977,2.5014383270380468e-05,0,-11
Archetype90,IssuesEvent,https://api.github.com/users/Archetype90,1,39977,2.5014383270380468e-05,0,-11
AresGao,ForkEvent,https://api.github.com/users/AresGao,1,39977,2.5014383270380468e-05,0,-11
AresGao,WatchEvent,https://api.github.com/users/AresGao,1,39977,2.5014383270380468e-05,0,-11
AriaWang,WatchEvent,https://api.github.com/users/AriaWang,1,39977,2.5014383270380468e-05,0,-11
Arielnabai,IssueCommentEvent,https://api.github.com/users/Arielnabai,5,39977,0.00012507191635190235,2,-9
Arielnabai,IssuesEvent,https://api.github.com/users/Arielnabai,4,39977,0.00010005753308152187,1,-9
ArjanSchouten,WatchEvent,https://api.github.com/users/ArjanSchouten,1,39977,2.5014383270380468e-05,0,-11
ArkadyShuvaev,WatchEvent,https://api.github.com/users/ArkadyShuvaev,1,39977,2.5014383270380468e-05,0,-11
Arksutw,ForkEvent,https://api.github.com/users/Arksutw,1,39977,2.5014383270380468e-05,0,-11
ArmSlave,WatchEvent,https://api.github.com/users/ArmSlave,1,39977,2.5014383270380468e-05,0,-11
Armstring,ForkEvent,https://api.github.com/users/Armstring,1,39977,2.5014383270380468e-05,0,-11
Armstring,WatchEvent,https://api.github.com/users/Armstring,1,39977,2.5014383270380468e-05,0,-11
ArmstrongYang,WatchEvent,https://api.github.com/users/ArmstrongYang,1,39977,2.5014383270380468e-05,0,-11
ArsenLuca,ForkEvent,https://api.github.com/users/ArsenLuca,1,39977,2.5014383270380468e-05,0,-11
ArsenLuca,IssueCommentEvent,https://api.github.com/users/ArsenLuca,1,39977,2.5014383270380468e-05,0,-11
ArsenLuca,IssuesEvent,https://api.github.com/users/ArsenLuca,1,39977,2.5014383270380468e-05,0,-11
ArtanisCV,ForkEvent,https://api.github.com/users/ArtanisCV,1,39977,2.5014383270380468e-05,0,-11
ArtanisCV,IssueCommentEvent,https://api.github.com/users/ArtanisCV,3,39977,7.50431498111414e-05,1,-9
ArtanisCV,IssuesEvent,https://api.github.com/users/ArtanisCV,3,39977,7.50431498111414e-05,1,-9
ArtanisCV,PullRequestEvent,https://api.github.com/users/ArtanisCV,1,39977,2.5014383270380468e-05,0,-11
ArthurMa,WatchEvent,https://api.github.com/users/ArthurMa,1,39977,2.5014383270380468e-05,0,-11
Artioss,WatchEvent,https://api.github.com/users/Artioss,1,39977,2.5014383270380468e-05,0,-11
ArturoDeza,WatchEvent,https://api.github.com/users/ArturoDeza,1,39977,2.5014383270380468e-05,0,-11
Arvin-ZhongYi,ForkEvent,https://api.github.com/users/Arvin-ZhongYi,1,39977,2.5014383270380468e-05,0,-11
Asa-Dong,WatchEvent,https://api.github.com/users/Asa-Dong,1,39977,2.5014383270380468e-05,0,-11
